,season,team_id,efg_pct,ts_pct,fg_pct,fg2_pct,fg3_pct,ft_pct,fg_per_g,fga_per_g,fg2_per_g,fg2a_per_g,fg3_per_g,fg3a_per_g,ft_per_g,fta_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,bpm
90,1985,POR,0.4905,0.5363333333333333,0.5024485798237023,0.507537688442211,0.25925925925925924,0.752021563342318,51.3,102.1,50.5,99.5,0.7,2.7,27.9,37.1,16.7,32.9,49.5,30.2,11.1,7.2,20.5,27.4,130.8,-6.1000000000000005
91,1985,SAS,0.4778888888888889,0.5274444444444444,0.48574821852731587,0.49026763990267636,0.3,0.7847682119205298,40.9,84.2,40.3,82.2,0.6,2.0,23.7,30.2,12.2,25.5,37.7,25.9,8.3,4.7,16.2,22.4,105.9,-25.4
92,1985,SEA,0.4498666666666667,0.48746666666666666,0.46036294173829995,0.4695481335952848,0.20689655172413796,0.7589285714285714,48.2,104.7,47.8,101.80000000000001,0.6000000000000001,2.9,25.5,33.6,15.7,36.0,51.7,32.3,10.6,5.5,22.3,31.8,122.5,-48.9
93,1985,TOT,0.45085,0.49939999999999996,0.4681122448979593,0.47444298820445613,0.17391304347826086,0.7269230769230769,36.7,78.39999999999999,36.2,76.3,0.4,2.3000000000000003,18.9,26.0,18.2,28.5,46.2,17.6,8.3,7.7,16.0,33.2,92.6,-57.8
94,1985,UTA,0.4606153846153846,0.5106153846153846,0.4672206832871653,0.4764196342637151,0.325,0.7643979057591622,50.6,108.3,49.5,103.9,1.3,4.0,29.2,38.2,15.8,35.1,50.8,30.0,10.6,8.7,22.4,28.4,132.3,-15.3
95,1985,WSB,0.4646153846153846,0.4998461538461539,0.47779751332149195,0.488785046728972,0.24561403508771928,0.7335423197492162,53.8,112.60000000000001,52.300000000000004,107.0,1.4,5.7,23.4,31.900000000000002,16.0,36.5,52.6,31.7,10.6,5.1000000000000005,20.8,27.7,132.5,-12.7
96,1986,ATL,0.49816666666666665,0.5456666666666666,0.49504950495049505,0.5016835016835016,0.16666666666666669,0.7223796033994335,45.0,90.9,44.699999999999996,89.1,0.30000000000000004,1.8,25.5,35.3,16.599999999999998,32.1,49.0,24.4,9.9,6.4,18.1,30.1,115.60000000000001,1.1
97,1986,BOS,0.4775384615384616,0.5235384615384615,0.4984771573604061,0.5096774193548387,0.30909090909090914,0.774294670846395,49.1,98.5,47.4,93.0,1.7000000000000002,5.5,24.7,31.9,14.899999999999999,37.2,51.9,31.2,8.3,7.0,18.6,25.6,124.8,-11.3
98,1986,CHI,0.4749285714285714,0.5209285714285714,0.4717906786590352,0.48255319148936165,0.24489795918367344,0.7762237762237761,57.7,122.3,56.699999999999996,117.5,1.2,4.9,33.3,42.9,19.8,35.5,55.3,31.4,10.4,7.5,22.6,35.8,150.5,-10.5
99,1986,CLE,0.49383333333333335,0.5326666666666667,0.48440748440748443,0.49183895538628947,0.29268292682926833,0.7341389728096677,46.6,96.2,45.2,91.9,1.2,4.1,24.3,33.1,16.8,36.0,52.599999999999994,25.4,8.9,5.8999999999999995,20.0,33.7,119.0,-14.5
100,1986,DAL,0.49354545454545456,0.5433636363636364,0.4950166112956811,0.5070921985815603,0.30508474576271183,0.7692307692307693,44.7,90.3,42.9,84.6,1.8,5.9,25.0,32.5,12.0,25.4,37.4,26.3,7.8,3.5,15.6,21.2,116.3,-9.6
101,1986,DEN,0.4739166666666667,0.5171666666666667,0.4722753346080306,0.4821073558648112,0.2195121951219512,0.7917981072555206,49.4,104.6,48.5,100.6,0.9,4.1000000000000005,25.1,31.7,16.4,31.400000000000002,47.7,28.3,11.0,5.6,17.6,28.9,124.7,-9.5
102,1986,DET,0.4378333333333333,0.4761666666666667,0.47968285431119917,0.4847560975609756,0.20833333333333334,0.7808219178082192,48.4,100.9,47.7,98.4,0.5,2.4,22.8,29.2,16.3,31.4,47.9,30.7,9.6,4.2,17.0,27.1,120.2,-13.1
103,1986,GSW,0.47476923076923083,0.5176923076923077,0.47838086476540936,0.4847328244274809,0.275,0.760989010989011,52.0,108.7,50.8,104.8,1.1,4.0,27.7,36.4,17.9,33.3,51.0,27.4,11.1,5.1000000000000005,19.1,30.1,132.9,-20.5
104,1986,HOU,0.47984615384615387,0.5210769230769231,0.48857142857142855,0.4975124378109453,0.26666666666666666,0.7323529411764705,51.3,105.0,50.0,100.5,1.2,4.5,24.9,34.0,18.0,33.7,51.7,32.1,10.3,7.7,18.8,27.5,128.8,-7.8999999999999995
105,1986,IND,0.47241666666666665,0.51575,0.4774590163934427,0.4842436974789916,0.1363636363636364,0.7465753424657534,46.6,97.6,46.1,95.2,0.30000000000000004,2.1999999999999997,21.8,29.200000000000003,15.200000000000001,36.800000000000004,51.8,28.8,9.5,5.3,21.3,29.7,115.2,-16.5
106,1986,LAC,0.41300000000000003,0.4648,0.4682752457551385,0.4750462107208872,0.2857142857142857,0.7560386473429952,52.4,111.89999999999999,51.4,108.2,1.0,3.5,31.3,41.4,16.7,29.9,46.5,30.799999999999997,11.6,6.8,23.9,31.5,137.1,-52.7
107,1986,LAL,0.5321428571428571,0.5728571428571428,0.5250463821892394,0.537109375,0.3333333333333333,0.7736389684813754,56.6,107.8,55.0,102.39999999999999,1.8,5.4,27.0,34.9,16.9,38.1,55.3,34.4,9.8,5.800000000000001,22.2,32.0,142.0,-2.3000000000000003
108,1986,MIL,0.47928571428571426,0.5275,0.48792756539235416,0.4968152866242039,0.339622641509434,0.7635869565217391,48.5,99.39999999999999,46.800000000000004,94.2,1.8000000000000003,5.3,28.1,36.800000000000004,15.9,32.8,48.7,29.5,10.6,5.9,18.3,30.7,127.0,-6.0
109,1986,NJN,0.47941666666666666,0.5753076923076923,0.4875954198473283,0.4950787401574803,0.19354838709677424,0.7661290322580645,51.1,104.8,50.3,101.6,0.6000000000000001,3.0999999999999996,28.5,37.2,16.5,35.1,51.7,30.8,10.9,4.9,22.4,32.5,131.4,-11.2
110,1986,NYK,0.46319999999999995,0.5036,0.4626865671641791,0.4663256606990623,0.3235294117647059,0.6728971962616823,55.8,120.6,54.7,117.3,1.1,3.4,28.8,42.8,21.6,45.5,67.1,30.8,12.3,6.1000000000000005,26.3,41.0,141.4,-22.7
111,1986,PHI,0.4178571428571428,0.45549999999999996,0.4608460846084609,0.4703703703703704,0.13333333333333333,0.7468982630272953,51.2,111.1,50.800000000000004,108.0,0.4,3.0,30.1,40.3,19.7,34.5,54.0,27.5,12.0,7.4,23.400000000000002,27.3,133.1,-85.5
112,1986,PHO,0.47293333333333337,0.5112,0.4854368932038835,0.4918772563176895,0.1923076923076923,0.6894117647058824,55.0,113.3,54.5,110.8,0.5,2.6,29.3,42.5,17.7,41.6,59.3,34.9,11.9,6.2,28.5,39.1,140.0,-36.0
113,1986,POR,0.502,0.552,0.49745158002038736,0.5063559322033898,0.2857142857142857,0.7631578947368421,48.8,98.1,47.8,94.4,1.0,3.5,29.0,38.0,16.7,34.2,50.8,28.1,11.0,5.9,20.4,30.4,127.1,-2.4000000000000004
114,1986,SAC,0.46571428571428575,0.5161428571428571,0.4832146490335707,0.4890738813735692,0.17391304347826086,0.754601226993865,47.5,98.3,47.0,96.1,0.4,2.3000000000000003,24.6,32.6,15.9,32.4,48.4,31.4,9.3,5.2,20.5,30.1,120.1,-22.8
115,1986,SAS,0.5107272727272728,0.5471818181818182,0.5127931769722814,0.5214521452145214,0.20689655172413793,0.7355623100303952,48.1,93.8,47.4,90.9,0.6,2.9,24.2,32.9,13.6,30.9,44.8,32.6,11.4,5.2,21.8,27.0,120.7,-13.799999999999999
116,1986,SEA,0.4679285714285714,0.5093571428571428,0.469409282700422,0.47902869757174393,0.275,0.7538461538461538,44.5,94.8,43.4,90.6,1.1,4.0,24.5,32.5,16.4,30.3,47.0,26.1,9.7,4.4,19.5,30.8,114.4,-26.9
117,1986,TOT,0.41056,0.45799999999999996,0.4318181818181819,0.4420485175202157,0.2608695652173913,0.729064039408867,51.300000000000004,118.8,49.2,111.3,1.8,6.9,29.6,40.6,16.5,39.5,56.0,40.300000000000004,11.5,6.5,25.4,42.9,133.7,-130.1
118,1986,UTA,0.47918181818181815,0.5208181818181818,0.4913892078071182,0.501775147928994,0.18181818181818185,0.7210682492581602,42.8,87.10000000000001,42.4,84.5,0.4,2.1999999999999997,24.3,33.7,13.0,29.700000000000003,42.6,27.2,8.9,8.2,18.5,24.7,110.3,-10.8
119,1986,WSB,0.4609333333333333,0.5088,0.461472602739726,0.47209515096065874,0.31081081081081074,0.7390180878552971,53.9,116.8,51.6,109.3,2.3,7.4,28.6,38.7,18.0,38.0,56.099999999999994,30.1,11.0,9.7,23.2,29.3,139.2,-25.099999999999998
120,1987,ATL,0.474,0.5275384615384616,0.47874493927125505,0.48706896551724144,0.3166666666666667,0.7553763440860215,47.3,98.8,45.2,92.8,1.9000000000000001,6.0,28.1,37.2,17.7,33.7,51.3,32.3,10.0,6.9,18.3,30.400000000000002,124.1,10.5
121,1987,BOS,0.46464285714285714,0.5009285714285714,0.5034965034965035,0.5157437567861021,0.3625,0.8006644518272426,50.400000000000006,100.1,47.5,92.1,2.9,8.0,24.099999999999998,30.099999999999998,13.700000000000001,36.5,50.2,33.5,7.6,7.800000000000001,20.2,25.2,127.3,-41.8
122,1987,CHI,0.4431818181818182,0.48100000000000004,0.46962616822429915,0.47688564476885636,0.2162162162162162,0.7765567765567765,40.2,85.6,39.199999999999996,82.2,0.7999999999999999,3.7,21.2,27.3,15.0,29.8,44.9,24.3,8.4,5.3,14.8,23.3,102.10000000000001,-13.8
123,1987,CLE,0.47141666666666665,0.5106666666666667,0.4699792960662526,0.4803921568627451,0.2127659574468085,0.6887608069164265,45.4,96.6,44.1,91.8,1.0,4.7,23.900000000000002,34.7,17.4,32.8,50.0,26.4,9.2,7.4,22.1,25.2,115.8,-17.400000000000002
124,1987,DAL,0.46092307692307694,0.5329230769230769,0.4806910569105691,0.49552572706935116,0.34444444444444444,0.793010752688172,47.3,98.39999999999999,44.3,89.4,3.1,9.0,29.5,37.2,16.2,33.0,49.0,27.0,9.3,5.8,16.6,25.3,126.9,-6.8999999999999995
125,1987,DEN,0.4605714285714286,0.5057142857142857,0.4632670700086431,0.4724480578139114,0.27999999999999997,0.771978021978022,53.6,115.69999999999999,52.3,110.7,1.4,5.0,28.1,36.4,19.3,34.8,54.4,32.4,10.7,5.8,17.5,32.1,136.7,-35.0
126,1987,DET,0.4987142857142857,0.5416428571428572,0.49315068493150677,0.4994617868675995,0.22727272727272727,0.7662721893491125,46.8,94.9,46.4,92.9,0.5,2.2,25.9,33.8,17.4,36.6,53.9,25.799999999999997,8.6,6.0,19.5,28.9,120.0,-6.899999999999999
127,1987,GSW,0.46621428571428575,0.5130714285714285,0.4730983302411874,0.48151750972762647,0.2978723404255319,0.7741046831955923,51.0,107.8,49.5,102.8,1.4,4.7,28.099999999999998,36.3,17.3,33.2,50.6,30.5,10.2,4.2,19.9,32.4,131.9,-30.799999999999997
128,1987,HOU,0.4728333333333334,0.5149166666666667,0.4750462107208872,0.48265895953757226,0.24999999999999994,0.7349397590361445,51.4,108.2,50.1,103.8,1.0999999999999999,4.4,24.4,33.2,17.0,34.7,52.0,29.4,9.4,8.1,18.8,28.4,128.3,-9.6
129,1987,IND,0.4461333333333333,0.49019999999999997,0.4575163398692811,0.4653658536585366,0.31818181818181823,0.7807308970099668,49.0,107.1,47.7,102.5,1.4000000000000001,4.3999999999999995,23.5,30.1,18.0,36.5,54.5,31.7,11.5,4.4,19.0,35.5,123.1,-25.9
130,1987,LAC,0.4330769230769231,0.4747692307692307,0.4365217391304348,0.460093896713615,0.14117647058823532,0.7259887005649718,50.2,115.0,49.0,106.5,1.2000000000000002,8.5,25.7,35.4,13.9,27.0,40.8,32.3,12.5,5.3,22.5,30.5,127.6,-63.2
131,1987,LAL,0.5204545454545454,0.5678181818181818,0.5176211453744494,0.5263157894736842,0.35714285714285715,0.7868338557993731,47.0,90.8,45.0,85.5,2.0,5.6,25.1,31.9,14.1,31.4,45.5,31.0,9.3,6.0,17.1,23.7,121.1,3.2000000000000015
132,1987,MIL,0.4441052631578948,0.5005263157894737,0.4578125,0.46938775510204084,0.3238095238095238,0.7695749440715883,58.6,128.0,55.2,117.6,3.4000000000000004,10.5,34.4,44.7,20.5,38.2,59.0,37.6,14.7,6.5,22.9,40.8,154.5,-37.6
133,1987,NJN,0.4843333333333334,0.5290666666666667,0.47483221476510074,0.48568872987477635,0.3243243243243244,0.7552447552447552,56.6,119.19999999999999,54.3,111.8,2.4000000000000004,7.3999999999999995,32.4,42.9,18.9,37.5,56.3,34.8,11.1,6.5,28.2,42.8,148.2,-28.2
134,1987,NYK,0.46911764705882353,0.5083529411764707,0.47397476340694006,0.48114754098360657,0.2916666666666667,0.7111111111111111,60.1,126.8,58.7,122.0,1.4000000000000001,4.8,32.0,45.0,22.8,41.1,63.7,26.5,10.7,7.2,25.2,36.7,153.70000000000002,-50.5
135,1987,PHI,0.47214285714285714,0.5169285714285714,0.4866548042704626,0.4985968194574368,0.24074074074074073,0.7305122494432071,54.699999999999996,112.4,53.3,106.9,1.3,5.4,32.8,44.9,21.7,42.4,64.2,30.0,12.0,8.6,25.6,29.0,143.5,-27.5
136,1987,PHO,0.48071428571428576,0.5298571428571429,0.49355432780847147,0.5,0.30303030303030304,0.7595907928388747,53.6,108.6,52.5,105.0,1.0,3.3,29.7,39.1,17.3,35.9,53.5,33.1,10.1,6.3,21.6,32.3,137.5,-25.8
137,1987,POR,0.4736153846153846,0.53,0.49441340782122906,0.5019455252918288,0.30434782608695654,0.7573696145124716,53.1,107.4,51.6,102.8,1.4,4.6,33.4,44.1,18.7,36.5,55.0,32.5,10.9,6.8,23.3,30.099999999999998,141.0,-5.1
138,1987,SAC,0.4245333333333334,0.47959999999999997,0.45238095238095233,0.46309963099630996,0.24489795918367344,0.782258064516129,51.3,113.4,50.2,108.4,1.2,4.9,29.1,37.2,18.5,34.7,53.2,37.2,9.2,5.2,23.2,32.1,133.3,-40.9
139,1987,SAS,0.4607272727272727,0.49981818181818183,0.4607268464243845,0.4716981132075472,0.3103448275862069,0.7647058823529412,39.3,85.3,37.5,79.5,1.8,5.8,18.2,23.799999999999997,13.7,26.2,40.1,26.4,9.3,2.9,15.6,22.2,98.1,-37.900000000000006
140,1987,SEA,0.47514285714285714,0.5228571428571429,0.47692307692307695,0.4900938477580813,0.3170731707317074,0.754874651810585,49.6,104.0,47.0,95.9,2.6,8.2,27.1,35.9,19.099999999999998,33.8,52.7,33.0,10.2,6.2,21.099999999999998,32.4,129.1,-11.899999999999999
141,1987,TOT,0.45090476190476186,0.49733333333333335,0.4569842738205365,0.4673076923076923,0.25,0.7228260869565218,49.4,108.1,48.6,104.0,1.0,4.0,26.6,36.8,20.2,33.9,54.1,34.6,11.3,6.0,23.0,41.0,126.6,-73.1
142,1987,UTA,0.4695833333333333,0.5159166666666667,0.46376811594202894,0.47240618101545256,0.3166666666666667,0.7222222222222222,44.8,96.60000000000001,42.800000000000004,90.60000000000001,1.9000000000000001,6.0,22.1,30.6,15.5,31.4,46.7,28.3,10.8,8.1,17.6,26.4,113.5,-3.7
143,1987,WSB,0.4476428571428572,0.48992857142857144,0.4512730465320457,0.4606334841628959,0.17647058823529413,0.751958224543081,51.4,113.89999999999999,50.9,110.5,0.6000000000000001,3.4000000000000004,28.8,38.3,20.0,34.5,54.6,27.7,11.3,9.1,20.0,27.5,132.2,-15.0
144,1988,ATL,0.49416666666666664,0.5456666666666666,0.48283261802575106,0.49054505005561744,0.28125,0.7606060606060606,45.0,93.2,44.1,89.89999999999999,0.9,3.2,25.1,33.0,16.4,32.7,49.0,26.400000000000002,8.6,7.0,16.4,27.9,116.2,-0.7
145,1988,BOS,0.5265,0.5732,0.5267349260523321,0.539622641509434,0.38823529411764707,0.8053691275167786,46.3,87.9,42.9,79.5,3.3000000000000003,8.5,24.0,29.799999999999997,11.7,30.9,42.9,28.7,7.1,5.4,15.4,21.1,119.5,4.000000000000001
146,1988,CHI,0.4474,0.4763,0.4860759493670886,0.4967234600262123,0.25,0.7480314960629921,38.4,79.0,37.9,76.3,0.6,2.4,19.0,25.4,15.0,29.0,44.1,20.5,8.1,6.1,13.8,21.2,96.60000000000001,-14.299999999999999
147,1988,CLE,0.5168181818181817,0.5404545454545455,0.4894459102902375,0.49303621169916434,0.39534883720930236,0.7216117216117216,37.1,75.8,35.4,71.8,1.7000000000000002,4.3,19.7,27.3,10.5,24.1,34.6,22.400000000000002,8.7,5.4,16.7,19.8,95.2,-19.599999999999998
148,1988,DAL,0.47375000000000006,0.5285833333333333,0.47308488612836436,0.4866071428571429,0.2816901408450704,0.797583081570997,45.699999999999996,96.6,43.6,89.6,2.0,7.1000000000000005,26.400000000000002,33.1,17.6,32.9,50.5,26.3,8.8,5.9,16.6,23.9,119.6,-9.700000000000001
149,1988,DEN,0.4470714285714286,0.48992857142857144,0.46678321678321677,0.47432306255835666,0.32,0.7924528301886792,53.4,114.4,50.8,107.1,2.4,7.5,25.2,31.8,17.5,35.7,53.199999999999996,31.3,11.2,6.1,17.9,30.6,134.5,-48.2
150,1988,DET,0.43274999999999997,0.4746666666666666,0.48474945533769065,0.4960362400906002,0.23529411764705885,0.7565982404692081,44.5,91.8,43.8,88.3,0.8,3.4,25.799999999999997,34.1,15.4,32.5,47.8,26.3,7.6,5.3,17.3,25.6,115.6,-29.4
151,1988,GSW,0.44781818181818184,0.4881818181818182,0.46800947867298576,0.47642679900744417,0.3157894736842105,0.7896995708154506,39.5,84.4,38.4,80.6,1.2,3.8000000000000003,18.4,23.3,15.6,28.7,44.1,24.1,9.0,3.4,16.5,27.9,98.39999999999999,-35.1
152,1988,HOU,0.46936363636363637,0.5274545454545455,0.47680412371134023,0.4885290148448044,0.2,0.7725631768953068,37.0,77.6,36.2,74.1,0.7000000000000001,3.5,21.4,27.7,13.6,26.200000000000003,39.9,20.599999999999998,8.3,5.1,14.4,21.2,95.9,-3.9999999999999996
153,1988,IND,0.4463846153846154,0.5188461538461538,0.46996838777660693,0.48027057497181513,0.30645161290322576,0.7836879432624114,44.6,94.9,42.6,88.7,1.9,6.2,22.1,28.2,14.3,33.3,47.8,27.1,8.3,4.5,18.1,28.4,113.7,-19.3
154,1988,LAC,0.4702777777777778,0.5082222222222222,0.4425036390101892,0.45254365983295375,0.25000000000000006,0.7183098591549296,60.8,137.4,59.6,131.7,1.4000000000000001,5.6,35.7,49.7,23.2,41.6,64.6,34.6,15.8,8.6,28.8,37.9,158.2,-45.1
155,1988,LAL,0.48115384615384615,0.5848571428571429,0.5004784688995215,0.5159301130524152,0.3055555555555556,0.79155672823219,52.3,104.5,50.2,97.3,2.2,7.2,30.0,37.9,14.9,35.7,50.5,34.7,10.1,5.8,20.5,28.1,136.9,-20.900000000000002
156,1988,MIL,0.4522307692307692,0.5043846153846154,0.47595682041216875,0.4851282051282051,0.23255813953488372,0.7793696275071633,48.5,101.9,47.3,97.5,1.0,4.3,27.2,34.9,16.7,33.7,50.2,30.0,9.3,5.6,18.0,30.2,125.1,-23.0
157,1988,NJN,0.45784615384615385,0.5004615384615385,0.45633187772925765,0.46893317702227433,0.27272727272727276,0.6851851851851852,41.8,91.6,40.0,85.3,1.8,6.6,22.2,32.4,13.5,24.9,38.3,25.7,10.0,4.8,19.6,27.5,107.6,-30.8
158,1988,NYK,0.4526428571428571,0.49914285714285717,0.4571428571428572,0.4720982142857143,0.3132530120481928,0.762987012987013,44.800000000000004,98.0,42.3,89.6,2.6,8.3,23.5,30.8,17.3,29.7,47.199999999999996,28.0,11.1,5.7,20.400000000000002,33.5,115.6,-15.6
159,1988,PHI,0.44909090909090904,0.4959090909090909,0.46117647058823535,0.47263681592039797,0.27083333333333337,0.743202416918429,39.2,85.0,38.0,80.4,1.3,4.8,24.6,33.1,13.8,25.5,39.3,25.9,8.700000000000001,5.1,17.7,23.0,104.3,-21.1
160,1988,PHO,0.44420000000000004,0.49779999999999996,0.4629878869448183,0.47092198581560285,0.27027027027027023,0.7910447761194028,34.4,74.3,33.2,70.5,1.0,3.7,15.899999999999999,20.1,12.0,23.7,35.7,20.2,7.1000000000000005,2.1,13.5,21.6,85.5,-30.5
161,1988,POR,0.42292307692307696,0.47323076923076923,0.4912959381044487,0.498995983935743,0.2894736842105263,0.7602040816326531,50.8,103.4,49.7,99.6,1.1,3.8000000000000003,29.8,39.2,16.8,32.4,49.1,28.7,9.3,4.7,18.5,28.3,132.8,-33.4
162,1988,SAC,0.4632307692307692,0.5070769230769231,0.4694444444444445,0.47729468599033814,0.27906976744186046,0.7721893491124261,50.7,108.0,49.4,103.5,1.2,4.3,26.1,33.8,17.2,34.8,51.9,35.5,8.4,7.6,22.0,28.5,128.4,-29.5
163,1988,SAS,0.49926666666666664,0.5406,0.4942528735632184,0.5041628122109159,0.26,0.7232876712328766,55.9,113.1,54.5,108.1,1.3,5.0,26.4,36.5,18.0,36.1,54.1,34.5,11.200000000000001,7.4,22.3,31.8,139.5,-31.1
164,1988,SEA,0.4811818181818182,0.5262727272727272,0.4783092324805339,0.4890510948905109,0.3417721518987341,0.7482993197278912,43.0,89.9,40.199999999999996,82.2,2.6999999999999997,7.9,22.0,29.4,16.0,28.1,44.2,24.5,9.200000000000001,5.4,15.9,28.5,110.5,-5.9
165,1988,TOT,0.464,0.5059565217391304,0.4606312868539716,0.47061039939713645,0.331858407079646,0.7401315789473684,132.8,288.3,124.9,265.4,7.5,22.6,67.5,91.2,45.2,97.0,142.3,90.5,30.8,19.6,61.199999999999996,93.6,341.2,-125.8
166,1988,UTA,0.4746923076923077,0.524,0.48535564853556484,0.5005649717514123,0.30434782608695654,0.7492063492063491,46.4,95.6,44.3,88.5,2.1,6.9,23.599999999999998,31.5,13.8,32.6,46.4,31.700000000000003,10.0,7.5,19.4,26.7,118.7,-18.4
167,1988,WSB,0.44708333333333333,0.49541666666666667,0.4636752136752137,0.4694989106753813,0.17647058823529416,0.7706422018348623,43.4,93.6,43.1,91.8,0.30000000000000004,1.7,25.2,32.7,16.2,30.8,47.3,22.2,8.7,6.500000000000001,18.3,25.5,112.5,-13.3
168,1989,ATL,0.46641666666666665,0.51775,0.4700214132762312,0.4817767653758542,0.28301886792452824,0.7994269340974212,43.9,93.4,42.3,87.8,1.5,5.300000000000001,27.9,34.9,18.0,30.2,48.1,25.5,10.8,6.3,16.7,25.2,117.0,-3.5999999999999988
169,1989,BOS,0.48066666666666663,0.5254166666666666,0.49227600411946437,0.5021097046413503,0.13043478260869568,0.7799999999999999,47.8,97.10000000000001,47.6,94.8,0.30000000000000004,2.3,23.4,30.0,13.6,32.9,46.7,28.7,8.0,5.4,16.8,23.9,119.3,-14.399999999999999
170,1989,CHH,0.4694285714285714,0.5098571428571429,0.46139534883720934,0.47175421209117935,0.2903225806451613,0.7581699346405228,49.6,107.5,47.6,100.9,1.8,6.2,23.2,30.6,16.7,32.5,49.5,36.4,10.4,3.9,18.1,31.1,124.3,-23.4
171,1989,CHI,0.482,0.5227272727272727,0.4937286202964652,0.5072463768115942,0.2708333333333333,0.7851851851851853,43.3,87.7,42.0,82.8,1.2999999999999998,4.8,21.200000000000003,27.0,13.5,31.8,45.2,27.2,9.0,4.9,16.6,24.2,109.0,-25.700000000000003
172,1989,CLE,0.48666666666666664,0.5245833333333333,0.500542888165038,0.5093023255813953,0.3499999999999999,0.7430340557275542,46.1,92.1,43.8,86.0,2.0999999999999996,6.0,24.0,32.3,13.9,33.199999999999996,47.1,29.5,10.2,7.7,17.0,21.5,118.4,-2.999999999999999
173,1989,DAL,0.49139999999999995,0.5378000000000001,0.48546144121365364,0.5013850415512465,0.3098591549295775,0.7886178861788616,38.4,79.1,36.2,72.2,2.2,7.1,19.4,24.6,14.799999999999999,33.6,48.3,20.1,7.6,6.9,14.2,21.8,98.9,-9.299999999999999
174,1989,DEN,0.46741666666666665,0.5089166666666667,0.4671669793621014,0.47790339157245626,0.32258064516129037,0.7806451612903226,49.800000000000004,106.6,46.5,97.30000000000001,3.0,9.299999999999999,24.2,31.0,15.9,33.1,48.9,31.2,11.1,5.300000000000001,15.8,28.2,126.6,-14.5
175,1989,DET,0.46008333333333334,0.51425,0.4845488257107539,0.49738219895287955,0.31707317073170727,0.7563636363636363,39.199999999999996,80.9,38.0,76.4,1.3,4.1000000000000005,20.8,27.5,14.0,31.5,45.4,24.6,6.7,5.3,15.8,24.2,100.5,-14.5
176,1989,GSW,0.4683846153846154,0.5107692307692308,0.4658444022770399,0.476530612244898,0.30666666666666664,0.7807807807807808,49.1,105.39999999999999,46.7,98.0,2.3,7.5,26.0,33.3,19.2,34.2,53.4,25.9,10.9,8.6,20.2,27.9,126.5,-27.4
177,1989,HOU,0.4546666666666667,0.5084166666666666,0.4666666666666667,0.480565371024735,0.30303030303030304,0.7608695652173912,42.7,91.5,40.8,84.89999999999999,2.0,6.6,24.5,32.2,15.1,32.4,47.6,26.3,10.5,6.1,20.0,26.5,112.0,-18.0
178,1989,IND,0.4889090909090909,0.5292727272727272,0.4866863905325444,0.5170648464163823,0.2777777777777778,0.768867924528302,32.9,67.6,30.3,58.6,2.5,9.0,16.3,21.2,9.8,20.7,30.4,21.700000000000003,5.5,3.3000000000000003,16.5,21.4,84.60000000000001,-47.0
179,1989,LAC,0.4008125,0.4410625,0.4654605263157895,0.4735945485519591,0.25,0.7114427860696517,56.6,121.6,55.6,117.4,1.0,4.0,28.6,40.2,18.3,38.6,56.8,37.1,14.2,7.4,27.3,31.799999999999997,142.6,-98.7
180,1989,LAL,0.4937500000000001,0.5455833333333333,0.49635036496350365,0.513203214695752,0.3372093023255814,0.7941176470588235,47.6,95.9,44.7,87.1,2.9,8.6,27.0,34.0,14.8,35.2,49.8,30.8,9.6,5.7,18.3,23.2,125.8,-7.699999999999999
181,1989,MIA,0.45691666666666664,0.4995,0.450199203187251,0.4545454545454546,0.275,0.7152777777777778,45.2,100.4,44.0,96.8,1.1,4.0,20.6,28.8,18.3,31.0,49.3,26.8,10.5,5.5,23.4,29.2,112.2,-30.8
182,1989,MIL,0.4864285714285714,0.5350714285714285,0.4702439024390244,0.4824654622741764,0.3218390804597701,0.8100890207715133,48.2,102.5,45.4,94.1,2.8,8.7,27.3,33.7,16.400000000000002,32.4,48.5,28.6,11.8,4.9,19.5,27.7,126.8,-14.0
183,1989,NJN,0.48438461538461536,0.5152307692307693,0.4600409836065574,0.4739178690344063,0.33783783783783783,0.7331189710610932,44.9,97.6,42.7,90.1,2.5,7.4,22.8,31.1,16.4,33.4,49.9,25.3,10.700000000000001,6.5,19.2,26.7,115.3,-27.7
184,1989,NYK,0.4973636363636364,0.5401818181818182,0.4871794871794872,0.5119798234552333,0.3333333333333333,0.7422680412371134,45.6,93.6,40.6,79.3,4.8,14.4,21.6,29.1,16.5,28.4,44.800000000000004,25.8,11.0,5.6,19.3,25.3,117.6,-9.499999999999998
185,1989,PHI,0.48433333333333334,0.5310833333333334,0.4842829076620825,0.5005359056806002,0.3058823529411765,0.7869822485207102,49.3,101.8,46.7,93.3,2.6,8.5,26.6,33.8,15.4,32.9,48.4,29.7,9.6,4.3,17.1,24.2,127.8,-15.399999999999999
186,1989,PHO,0.4347142857142857,0.489,0.48750000000000004,0.49690721649484537,0.3333333333333333,0.7703081232492996,50.7,104.0,48.2,97.0,2.4,7.2,27.5,35.7,15.7,35.7,51.5,30.5,9.9,5.7,17.3,28.099999999999998,131.29999999999998,-20.799999999999997
187,1989,POR,0.4482857142857143,0.4960714285714286,0.46672582076308783,0.47591522157996147,0.35555555555555557,0.7357954545454545,52.6,112.7,49.4,103.8,3.2,9.0,25.9,35.2,20.5,35.9,56.6,32.0,11.8,6.5,21.2,30.1,134.4,-33.2
